Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143736,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.66,8.78,8.61,9.14,0.20
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143796,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.13,0.16,0.13,0.43,0.09
MTR.0.95,1732143796,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.51,1.84,1.51,2.19,0.23
MTR.0.95,1732143796,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.48,2.62,2.25,2.84,0.17
MTR.0.95,1732143796,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.99,2.73,2.56,2.99,0.13
MTR.0.95,1732143796,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,8.02,7.94,7.55,8.29,0.26
MTR.0.95,1732143796,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.56,7.41,7.10,8.07,0.34
MTR.0.95,1732143796,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.52,8.56,7.33,16.23,2.71
MTR.0.95,1732143796,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,10.02,10.54,7.61,26.25,5.72
MTR.0.95,1732143796,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.00,7.28,7.00,7.59,0.18
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143856,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.12,0.13,0.11,0.26,0.04
MTR.0.95,1732143856,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.04,1.86,1.46,2.09,0.22
MTR.0.95,1732143856,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.19,2.47,2.19,2.71,0.19
MTR.0.95,1732143856,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.73,3.44,2.57,10.16,2.36
MTR.0.95,1732143856,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.93,8.85,8.76,8.95,0.07
MTR.0.95,1732143856,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.05,25.50,8.83,94.18,34.62
MTR.0.95,1732143856,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.04,8.79,8.06,9.11,0.33
MTR.0.95,1732143856,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,8.66,8.89,8.54,9.66,0.33
MTR.0.95,1732143856,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,9.74,11.14,8.78,21.69,4.26
MTR.0.95,1732143856,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.85,8.83,8.67,8.96,0.09
