Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732131543,OK,1.1.1.1,1,192.168.10.1,AS???,0.00,10,0,0.17,0.24,0.16,0.70,0.17
MTR.0.95,1732131543,OK,1.1.1.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.95,1.94,1.72,2.28,0.19
MTR.0.95,1732131543,OK,1.1.1.1,3,81.183.3.38,AS5483,0.00,10,0,2.44,2.51,2.17,2.77,0.19
MTR.0.95,1732131543,OK,1.1.1.1,4,81.183.1.15,AS5483,0.00,10,0,2.40,2.45,2.03,3.31,0.37
MTR.0.95,1732131543,OK,1.1.1.1,5,62.159.61.98,AS3320,0.00,10,0,7.92,7.72,7.18,8.27,0.33
MTR.0.95,1732131543,OK,1.1.1.1,6,80.156.160.221,AS3320,0.00,10,0,6.87,7.39,6.87,8.45,0.50
MTR.0.95,1732131543,OK,1.1.1.1,7,195.219.25.19,AS6453,0.00,10,0,7.91,10.70,7.46,29.21,6.84
MTR.0.95,1732131543,OK,1.1.1.1,8,172.68.48.14,AS13335,0.00,10,0,13.45,9.95,7.58,20.10,4.07
MTR.0.95,1732131543,OK,1.1.1.1,9,one.one.one.one (1.1.1.1),AS13335,0.00,10,0,7.45,7.43,7.19,7.72,0.18
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143616,OK,1.1.1.1,1,192.168.10.1,AS???,0.00,10,0,0.26,0.24,0.16,0.59,0.13
MTR.0.95,1732143616,OK,1.1.1.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.44,1.71,1.21,2.31,0.32
MTR.0.95,1732143616,OK,1.1.1.1,3,81.183.3.6,AS5483,0.00,10,0,2.42,2.13,1.77,2.48,0.20
MTR.0.95,1732143616,OK,1.1.1.1,4,81.183.1.13,AS5483,0.00,10,0,2.41,2.64,2.18,3.04,0.26
MTR.0.95,1732143616,OK,1.1.1.1,5,62.159.61.98,AS3320,0.00,10,0,7.43,7.61,7.32,8.15,0.23
MTR.0.95,1732143616,OK,1.1.1.1,6,80.156.160.221,AS3320,0.00,10,0,7.41,7.17,6.70,7.72,0.32
