Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143736,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.76,8.65,8.31,9.36,0.36
MTR.0.95,1732143736,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.88,11.96,8.50,28.01,6.72
MTR.0.95,1732143736,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.51,12.73,9.12,19.65,4.23
MTR.0.95,1732143736,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.14,8.78,8.63,9.17,0.20
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143796,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.14,0.18,0.11,0.46,0.10
MTR.0.95,1732143796,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.60,1.77,1.60,2.17,0.20
MTR.0.95,1732143796,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.68,2.51,2.21,2.76,0.22
MTR.0.95,1732143796,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.27,2.66,2.27,3.35,0.35
MTR.0.95,1732143796,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.91,8.72,8.44,9.04,0.25
MTR.0.95,1732143796,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.51,24.15,9.03,99.17,32.33
MTR.0.95,1732143796,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.12,8.78,8.13,9.28,0.47
MTR.0.95,1732143796,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.70,10.49,8.72,22.82,4.34
MTR.0.95,1732143796,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.30,9.45,8.88,10.89,0.55
MTR.0.95,1732143796,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.89,8.73,8.43,8.99,0.23
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143856,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.24,0.26,0.14,0.46,0.12
MTR.0.95,1732143856,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.58,1.83,1.52,2.43,0.28
MTR.0.95,1732143856,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.68,2.52,2.21,2.68,0.14
MTR.0.95,1732143856,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.27,4.83,2.27,24.59,6.94
MTR.0.95,1732143856,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.43,8.86,8.25,9.43,0.32
MTR.0.95,1732143856,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.96,9.37,8.96,9.58,0.17
MTR.0.95,1732143856,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.58,8.71,8.39,9.17,0.26
MTR.0.95,1732143856,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.16,10.90,8.92,26.27,5.40
MTR.0.95,1732143856,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,10.77,20.57,8.84,49.75,15.22
MTR.0.95,1732143856,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.86,8.81,8.66,9.00,0.10
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143916,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.22,0.24,0.17,0.48,0.10
MTR.0.95,1732143916,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.70,1.74,1.68,1.93,0.08
MTR.0.95,1732143916,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.29,2.52,2.28,3.34,0.37
MTR.0.95,1732143916,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.89,2.71,2.39,3.00,0.24
MTR.0.95,1732143916,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.99,12.68,8.50,34.67,8.63
MTR.0.95,1732143916,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.08,9.18,9.06,9.65,0.17
MTR.0.95,1732143916,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.67,8.83,8.32,9.28,0.30
MTR.0.95,1732143916,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.29,15.44,8.90,43.85,11.16
MTR.0.95,1732143916,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.40,16.53,8.88,81.13,22.70
MTR.0.95,1732143916,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.51,8.78,8.46,9.04,0.25
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143976,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.19,0.29,0.17,0.59,0.14
MTR.0.95,1732143976,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.16,1.83,1.61,2.16,0.18
MTR.0.95,1732143976,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.74,2.58,2.31,2.92,0.20
MTR.0.95,1732143976,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.82,2.62,2.29,2.93,0.22
MTR.0.95,1732143976,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.45,16.88,8.15,89.25,25.43
MTR.0.95,1732143976,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.02,9.11,8.99,9.25,0.10
MTR.0.95,1732143976,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.13,8.47,7.84,9.33,0.43
MTR.0.95,1732143976,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.28,12.03,8.78,28.77,6.62
MTR.0.95,1732143976,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.31,13.68,9.10,51.63,13.34
MTR.0.95,1732143976,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.91,8.83,8.45,9.11,0.21
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144036,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.18,0.21,0.15,0.52,0.11
