1732131543,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.13,0.14,0.10,0.32,0.06
1732131543,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.77,1.81,1.39,1.94,0.16
1732131543,OK,1.0.0.1,3,81.183.0.37,AS5483,0.00,10,0,2.35,2.63,2.35,3.13,0.28
1732131543,OK,1.0.0.1,4,81.183.1.19,AS5483,0.00,10,0,2.46,2.61,2.46,3.01,0.15
1732131543,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.56,8.88,8.56,9.26,0.28
1732131543,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.16,9.14,8.77,9.52,0.26
1732131543,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.27,9.07,8.80,9.40,0.23
1732131543,OK,1.0.0.1,8,195.219.25.15,AS6453,0.00,10,0,12.38,9.87,8.94,12.54,1.41
1732131543,OK,1.0.0.1,9,108.162.220.2,AS13335,0.00,10,0,9.47,19.46,8.99,71.41,22.25
1732131543,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.56,8.68,8.56,8.77,0.07
1732143616,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.18,0.20,0.15,0.29,0.04
1732143616,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.75,1.82,1.70,2.08,0.12
1732143616,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.86,2.60,2.36,2.86,0.20
1732143616,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.45,2.60,2.08,3.02,0.29
1732143616,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.04,8.80,8.53,9.19,0.24
1732143616,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.14,14.29,9.12,59.52,15.89
1732143616,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.26,9.20,8.38,12.28,1.13
1732143616,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.86,12.36,8.48,30.37,7.19
1732143616,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,43.03,20.59,9.03,73.56,21.38
1732143616,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.10,8.66,8.52,9.10,0.17
1732143676,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.13,0.14,0.12,0.17,0.01
1732143676,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.79,1.82,1.46,1.99,0.14
1732143676,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.38,2.52,2.38,2.90,0.15
1732143676,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.49,2.55,2.49,2.65,0.06
1732143676,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.13,8.81,8.60,9.22,0.24
1732143676,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.21,23.49,8.87,82.47,30.02
1732143676,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.80,8.87,8.31,9.37,0.40
1732143676,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.38,14.49,8.91,33.03,9.22
1732143676,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.47,10.37,9.01,21.55,3.93
1732143676,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.56,8.72,8.56,9.12,0.16
1732143736,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.22,0.23,0.16,0.52,0.10
1732143736,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.77,1.91,1.77,2.34,0.16
1732143736,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.87,2.56,2.39,3.08,0.23
1732143736,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.47,3.30,2.47,10.06,2.38
1732143736,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.57,8.75,8.57,9.16,0.21
1732143736,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.19,9.28,9.19,9.42,0.07
1732143736,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.76,8.65,8.31,9.36,0.36
1732143736,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.88,11.96,8.50,28.01,6.72
1732143736,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.51,12.73,9.12,19.65,4.23
1732143736,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.14,8.78,8.63,9.17,0.20
1732143796,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.14,0.18,0.11,0.46,0.10
1732143796,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.60,1.77,1.60,2.17,0.20
1732143796,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.68,2.51,2.21,2.76,0.22
1732143796,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.27,2.66,2.27,3.35,0.35
1732143796,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.91,8.72,8.44,9.04,0.25
1732143796,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.51,24.15,9.03,99.17,32.33
1732143796,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.12,8.78,8.13,9.28,0.47
1732143796,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.70,10.49,8.72,22.82,4.34
1732143796,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.30,9.45,8.88,10.89,0.55
1732143796,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.89,8.73,8.43,8.99,0.23
1732143856,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.24,0.26,0.14,0.46,0.12
1732143856,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.58,1.83,1.52,2.43,0.28
1732143856,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.68,2.52,2.21,2.68,0.14
1732143856,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.27,4.83,2.27,24.59,6.94
1732143856,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.43,8.86,8.25,9.43,0.32
1732143856,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.96,9.37,8.96,9.58,0.17
1732143856,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.58,8.71,8.39,9.17,0.26
1732143856,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.16,10.90,8.92,26.27,5.40
1732143856,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,10.77,20.57,8.84,49.75,15.22
1732143856,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.86,8.81,8.66,9.00,0.10
1732143916,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.22,0.24,0.17,0.48,0.10
1732143916,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.70,1.74,1.68,1.93,0.08
1732143916,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.29,2.52,2.28,3.34,0.37
1732143916,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.89,2.71,2.39,3.00,0.24
1732143916,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.99,12.68,8.50,34.67,8.63
1732143916,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.08,9.18,9.06,9.65,0.17
1732143916,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.67,8.83,8.32,9.28,0.30
1732143916,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.29,15.44,8.90,43.85,11.16
1732143916,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.40,16.53,8.88,81.13,22.70
1732143916,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.51,8.78,8.46,9.04,0.25
1732143976,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.19,0.29,0.17,0.59,0.14
1732143976,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.16,1.83,1.61,2.16,0.18
1732143976,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.74,2.58,2.31,2.92,0.20
1732143976,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.82,2.62,2.29,2.93,0.22
1732143976,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.45,16.88,8.15,89.25,25.43
1732143976,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.02,9.11,8.99,9.25,0.10
1732143976,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.13,8.47,7.84,9.33,0.43
1732143976,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.28,12.03,8.78,28.77,6.62
1732143976,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.31,13.68,9.10,51.63,13.34
1732143976,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.91,8.83,8.45,9.11,0.21
1732144036,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.18,0.21,0.15,0.52,0.11
1732144036,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.63,1.70,1.60,1.83,0.08
1732144036,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.73,2.62,2.20,2.84,0.23
1732144036,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.81,2.72,2.39,2.98,0.23
1732144036,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.92,8.78,8.40,9.03,0.24
1732144036,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.58,14.01,9.01,48.59,12.44
1732144036,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.11,8.69,8.09,9.22,0.33
1732144036,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,14.26,10.75,8.74,21.22,4.04
1732144036,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.31,15.46,9.31,62.42,16.57
1732144036,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.96,8.76,8.46,9.01,0.23
1732144096,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.32,0.30,0.20,0.54,0.10
1732144096,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.73,1.89,1.73,2.25,0.14
1732144096,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.29,2.45,2.29,2.95,0.19
1732144096,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.85,2.58,2.39,2.95,0.18
1732144096,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.46,8.85,8.46,9.18,0.27
1732144096,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.06,50.24,9.06,169.03,58.27
1732144096,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.65,8.93,8.36,9.36,0.34
1732144096,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,19.83,10.08,8.79,19.83,3.44
1732144096,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.39,9.28,8.92,9.62,0.24
1732144096,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.46,8.86,8.46,9.18,0.26
1732144156,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.14,0.14,0.12,0.16,0.01
1732144156,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.82,1.56,1.32,1.86,0.17
1732144156,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.42,2.29,2.03,2.61,0.21
1732144156,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.04,2.21,1.84,2.65,0.28
1732144156,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.62,8.75,8.44,8.93,0.15
1732144156,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,10.24,9.31,8.86,10.24,0.44
1732144156,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.85,8.39,7.97,8.93,0.36
1732144156,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.41,8.80,8.41,9.71,0.37
1732144156,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,8.52,12.70,8.52,48.21,12.48
1732144156,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.59,8.43,8.06,8.65,0.18
1732144216,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.26,0.13,0.48,0.10
1732144216,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.79,1.93,1.51,2.11,0.18
1732144216,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.50,2.56,2.46,2.68,0.08
1732144216,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.49,2.49,2.00,2.78,0.25
1732144216,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.60,13.15,8.33,52.02,13.66
1732144216,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.69,9.23,8.69,9.56,0.28
1732144216,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.28,8.86,8.28,9.46,0.37
1732144216,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.37,9.14,8.95,9.40,0.15
1732144216,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,8.96,9.36,8.96,10.74,0.52
1732144216,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.27,8.87,8.66,9.27,0.19
1732144276,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.29,0.15,0.55,0.11
1732144276,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.87,1.90,1.64,2.16,0.17
1732144276,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.44,2.66,2.25,3.00,0.23
1732144276,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.57,2.71,2.56,2.87,0.12
1732144276,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.63,8.67,8.32,8.97,0.22
1732144276,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.24,9.42,8.84,9.88,0.32
1732144276,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.83,8.86,8.43,9.41,0.31
1732144276,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,16.48,9.77,8.75,16.48,2.36
1732144276,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.55,9.71,9.14,12.84,1.11
1732144276,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,9.29,8.89,8.42,9.61,0.36
1732144336,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.23,0.24,0.17,0.37,0.06
1732144336,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.83,1.90,1.83,1.99,0.06
1732144336,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.42,2.60,2.42,3.06,0.23
1732144336,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.50,2.93,2.50,6.08,1.10
1732144336,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.11,8.94,8.63,9.68,0.36
1732144336,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.21,9.20,8.78,9.42,0.23
1732144336,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.80,8.79,8.35,9.40,0.39
1732144336,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.95,9.27,8.92,11.09,0.66
1732144336,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.12,9.25,9.02,10.60,0.48
1732144336,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.81,8.87,8.66,9.18,0.20
1732144396,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.22,0.23,0.13,0.35,0.07
1732144396,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.11,1.76,1.61,2.11,0.15
1732144396,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.14,2.50,2.14,2.77,0.22
1732144396,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.74,2.60,2.38,2.83,0.18
1732144396,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.86,8.82,8.51,9.20,0.22
1732144396,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.97,9.27,8.97,9.62,0.22
1732144396,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.10,8.66,8.18,9.22,0.39
1732144396,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,9.16,9.05,8.75,9.31,0.20
1732144396,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.42,17.09,8.82,62.62,16.82
1732144396,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.96,8.86,8.57,9.01,0.17
1732144456,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.17,0.16,0.11,0.30,0.06
1732144456,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.74,1.86,1.74,2.41,0.20
1732144456,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.43,2.48,2.38,2.94,0.17
1732144456,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.54,2.61,2.46,3.02,0.21
1732144456,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,9.12,17.48,8.56,55.71,18.13
